chapterIndex	verseIndex	wordIndex	lb
10	41	7	عَمَلُكُمْ
10	41	8	أَنْتُمْ
10	41	9	بَرِيئُونَ
10	42	1	وَمِنْهُمْ
10	42	10	لَا
10	42	11	يَعْقِلُونَ
10	42	2	مَنْ
10	42	3	يَسْتَمِعُونَ
10	42	4	إِلَيْكَ
10	42	5	أَفَأَنْتَ
10	42	6	تُسْمِعُ
10	42	7	الصُّمَّ
10	42	8	وَلَوْ
10	42	9	كَانُوا
10	43	1	وَمِنْهُمْ
10	43	10	لَا
10	43	11	يُبْصِرُونَ
10	43	2	مَنْ
10	43	3	يَنْظُرُ
10	43	4	إِلَيْكَ
10	43	5	أَفَأَنْتَ
10	43	6	تَهْدِي
10	43	7	الْعُمْيَ
10	43	8	وَلَوْ
10	43	9	كَانُوا
10	44	1	إِنَّ
10	44	10	يَظْلِمُونَ
10	44	2	اللَّهَ
10	44	3	لَا
10	44	4	يَظْلِمُ
10	44	5	النَّاسَ
10	44	6	شَيْئًا
10	44	7	وَلَٰكِنَّ
10	44	8	النَّاسَ
10	44	9	أَنْفُسَهُمْ
10	45	1	وَيَوْمَ
10	45	10	يَتَعَارَفُونَ
10	45	11	بَيْنَهُمْ
10	45	12	قَدْ
10	45	13	خَسِرَ
10	45	14	الَّذِينَ
10	45	15	كَذَّبُوا
10	45	16	بِلِقَاءِ
10	45	17	اللَّهِ
10	45	18	وَمَا
10	45	19	كَانُوا
10	45	2	يَحْشُرُهُمْ
10	45	20	مُهْتَدِينَ
10	45	3	كَأَنْ
10	45	4	لَمْ
10	45	5	يَلْبَثُوا
10	45	6	إِلَّا
10	45	7	سَاعَةً
10	45	8	مِنَ
10	45	9	النَّهَارِ
10	46	1	وَإِمَّا
10	46	10	ثُمَّ
10	46	11	اللَّهُ
10	46	12	شَهِيدٌ
10	46	13	عَلَىٰ
10	46	14	مَا
10	46	15	يَفْعَلُونَ
10	46	2	نُرِيَنَّكَ
10	46	3	بَعْضَ
10	46	4	الَّذِي
10	46	5	نَعِدُهُمْ
10	46	6	أَوْ
10	46	7	نَتَوَفَّيَنَّكَ
10	46	8	فَإِلَيْنَا
10	46	9	مَرْجِعُهُمْ
10	47	1	وَلِكُلِّ
10	47	10	وَهُمْ
10	47	11	لَا
10	47	12	يُظْلَمُونَ
10	47	2	أُمَّةٍ
10	47	3	رَسُولٌ
10	47	4	فَإِذَا
10	47	5	جَاءَ
10	47	6	رَسُولُهُمْ
10	47	7	قُضِيَ
10	47	8	بَيْنَهُمْ
10	47	9	بِالْقِسْطِ
10	48	1	وَيَقُولُونَ
10	48	2	مَتَىٰ
10	48	3	هَٰذَا
10	48	4	الْوَعْدُ
10	48	5	إِنْ
10	48	6	كُنْتُمْ
10	48	7	صَادِقِينَ
10	49	1	قُلْ
10	49	10	شَاءَ
10	49	11	اللَّهُ
10	49	12	لِكُلِّ
10	49	13	أُمَّةٍ
10	49	14	أَجَلٌ
10	49	15	إِذَا
10	49	16	جَاءَ
10	49	17	أَجَلُهُمْ
10	49	18	فَلَا
10	49	19	يَسْتَأْخِرُونَ
10	49	2	لَا
10	49	20	سَاعَةً
10	49	21	وَلَا
10	49	22	يَسْتَقْدِمُونَ
10	49	3	أَمْلِكُ
10	49	4	لِنَفْسِي
10	49	5	ضَرًّا
10	49	6	وَلَا
10	49	7	نَفْعًا
10	49	8	إِلَّا
10	49	9	مَا
10	5	1	هُوَ
10	5	10	لِتَعْلَمُوا
10	5	11	عَدَدَ
10	5	12	السِّنِينَ
10	5	13	وَالْحِسَابَ
10	5	14	مَا
10	5	15	خَلَقَ
10	5	16	اللَّهُ
10	5	17	ذَٰلِكَ
10	5	18	إِلَّا
10	5	19	بِالْحَقِّ
10	5	2	الَّذِي
10	5	20	يُفَصِّلُ
10	5	21	الْآيَاتِ
10	5	22	لِقَوْمٍ
10	5	23	يَعْلَمُونَ
10	5	3	جَعَلَ
10	5	4	الشَّمْسَ
10	5	5	ضِيَاءً
10	5	6	وَالْقَمَرَ
10	5	7	نُورًا
10	5	8	وَقَدَّرَهُ
10	5	9	مَنَازِلَ
10	50	1	قُلْ
10	50	10	يَسْتَعْجِلُ
10	50	11	مِنْهُ
10	50	12	الْمُجْرِمُونَ
10	50	2	أَرَأَيْتُمْ
10	50	3	إِنْ
10	50	4	أَتَاكُمْ
10	50	5	عَذَابُهُ
10	50	6	بَيَاتًا
10	50	7	أَوْ
10	50	8	نَهَارًا
10	50	9	مَاذَا
10	51	1	أَثُمَّ
10	51	10	بِهِ
10	51	11	تَسْتَعْجِلُونَ
10	51	2	إِذَا
10	51	3	مَا
10	51	4	وَقَعَ
10	51	5	آمَنْتُمْ
10	51	6	بِهِ
10	51	7	آلْآنَ
10	51	8	وَقَدْ
10	51	9	كُنْتُمْ
10	52	1	ثُمَّ
10	52	10	إِلَّا
10	52	11	بِمَا
10	52	12	كُنْتُمْ
10	52	13	تَكْسِبُونَ
10	52	2	قِيلَ
10	52	3	لِلَّذِينَ
10	52	4	ظَلَمُوا
10	52	5	ذُوقُوا
10	52	6	عَذَابَ
10	52	7	الْخُلْدِ
10	52	8	هَلْ
10	52	9	تُجْزَوْنَ
10	53	1	وَيَسْتَنْبِئُونَكَ
10	53	10	أَنْتُمْ
10	53	11	بِمُعْجِزِينَ
10	53	2	أَحَقٌّ
10	53	3	هُوَ
10	53	4	قُلْ
10	53	5	إِي
10	53	6	وَرَبِّي
10	53	7	إِنَّهُ
10	53	8	لَحَقٌّ
10	53	9	وَمَا
10	54	1	وَلَوْ
10	54	10	بِهِ
10	54	11	وَأَسَرُّوا
10	54	12	النَّدَامَةَ
10	54	13	لَمَّا
10	54	14	رَأَوُا
10	54	15	الْعَذَابَ
10	54	16	وَقُضِيَ
10	54	17	بَيْنَهُمْ
10	54	18	بِالْقِسْطِ
10	54	19	وَهُمْ
10	54	2	أَنَّ
10	54	20	لَا
10	54	21	يُظْلَمُونَ
10	54	3	لِكُلِّ
10	54	4	نَفْسٍ
10	54	5	ظَلَمَتْ
10	54	6	مَا
10	54	7	فِي
10	54	8	الْأَرْضِ
10	54	9	لَافْتَدَتْ
10	55	1	أَلَا
10	55	10	وَعْدَ
10	55	11	اللَّهِ
10	55	12	حَقٌّ
10	55	13	وَلَٰكِنَّ
10	55	14	أَكْثَرَهُمْ
10	55	15	لَا
10	55	16	يَعْلَمُونَ
10	55	2	إِنَّ
10	55	3	لِلَّهِ
10	55	4	مَا
10	55	5	فِي
10	55	6	السَّمَاوَاتِ
10	55	7	وَالْأَرْضِ
10	55	8	أَلَا
10	55	9	إِنَّ
10	56	1	هُوَ
10	56	2	يُحْيِي
10	56	3	وَيُمِيتُ
10	56	4	وَإِلَيْهِ
10	56	5	تُرْجَعُونَ
10	57	1	يَا
10	57	10	لِمَا
10	57	11	فِي
10	57	12	الصُّدُورِ
10	57	13	وَهُدًى
10	57	14	وَرَحْمَةٌ
10	57	15	لِلْمُؤْمِنِينَ
10	57	2	أَيُّهَا
10	57	3	النَّاسُ
10	57	4	قَدْ
10	57	5	جَاءَتْكُمْ
10	57	6	مَوْعِظَةٌ
10	57	7	مِنْ
10	57	8	رَبِّكُمْ
10	57	9	وَشِفَاءٌ
10	58	1	قُلْ
10	58	10	يَجْمَعُونَ
10	58	2	بِفَضْلِ
10	58	3	اللَّهِ
10	58	4	وَبِرَحْمَتِهِ
10	58	5	فَبِذَٰلِكَ
10	58	6	فَلْيَفْرَحُوا
10	58	7	هُوَ
10	58	8	خَيْرٌ
10	58	9	مِمَّا
10	59	1	قُلْ
10	59	10	مِنْهُ
10	59	11	حَرَامًا
10	59	12	وَحَلَالًا
10	59	13	قُلْ
10	59	14	آللَّهُ
10	59	15	أَذِنَ
10	59	16	لَكُمْ
10	59	17	أَمْ
10	59	18	عَلَى
10	59	19	اللَّهِ
10	59	2	أَرَأَيْتُمْ
10	59	20	تَفْتَرُونَ
10	59	3	مَا
10	59	4	أَنْزَلَ
10	59	5	اللَّهُ
10	59	6	لَكُمْ
10	59	7	مِنْ
10	59	8	رِزْقٍ
10	59	9	فَجَعَلْتُمْ
10	6	1	إِنَّ
10	6	10	السَّمَاوَاتِ
10	6	11	وَالْأَرْضِ
10	6	12	لَآيَاتٍ
10	6	13	لِقَوْمٍ
10	6	14	يَتَّقُونَ
10	6	2	فِي
10	6	3	اخْتِلَافِ
10	6	4	اللَّيْلِ
10	6	5	وَالنَّهَارِ
10	6	6	وَمَا
10	6	7	خَلَقَ
10	6	8	اللَّهُ
10	6	9	فِي
10	60	1	وَمَا
10	60	10	إِنَّ
10	60	11	اللَّهَ
10	60	12	لَذُو
10	60	13	فَضْلٍ
10	60	14	عَلَى
10	60	15	النَّاسِ
10	60	16	وَلَٰكِنَّ
10	60	17	أَكْثَرَهُمْ
10	60	18	لَا
10	60	19	يَشْكُرُونَ
10	60	2	ظَنُّ
10	60	3	الَّذِينَ
10	60	4	يَفْتَرُونَ
10	60	5	عَلَى
10	60	6	اللَّهِ
10	60	7	الْكَذِبَ
10	60	8	يَوْمَ
10	60	9	الْقِيَامَةِ
10	61	1	وَمَا
10	61	10	وَلَا
10	61	11	تَعْمَلُونَ
10	61	12	مِنْ
10	61	13	عَمَلٍ
10	61	14	إِلَّا
10	61	15	كُنَّا
10	61	16	عَلَيْكُمْ
10	61	17	شُهُودًا
10	61	18	إِذْ
10	61	19	تُفِيضُونَ
10	61	2	تَكُونُ
10	61	20	فِيهِ
10	61	21	وَمَا
10	61	22	يَعْزُبُ
10	61	23	عَنْ
10	61	24	رَبِّكَ
10	61	25	مِنْ
10	61	26	مِثْقَالِ
10	61	27	ذَرَّةٍ
10	61	28	فِي
10	61	29	الْأَرْضِ
10	61	3	فِي
10	61	30	وَلَا
10	61	31	فِي
10	61	32	السَّمَاءِ
10	61	33	وَلَا
10	61	34	أَصْغَرَ
10	61	35	مِنْ
10	61	36	ذَٰلِكَ
10	61	37	وَلَا
10	61	38	أَكْبَرَ
10	61	39	إِلَّا
10	61	4	شَأْنٍ
10	61	40	فِي
10	61	41	كِتَابٍ
10	61	42	مُبِينٍ
10	61	5	وَمَا
10	61	6	تَتْلُو
10	61	7	مِنْهُ
10	61	8	مِنْ
10	61	9	قُرْآنٍ
10	62	1	أَلَا
10	62	10	يَحْزَنُونَ
10	62	2	إِنَّ
10	62	3	أَوْلِيَاءَ
10	62	4	اللَّهِ
10	62	5	لَا
10	62	6	خَوْفٌ
10	62	7	عَلَيْهِمْ
10	62	8	وَلَا
10	62	9	هُمْ
10	63	1	الَّذِينَ
10	63	2	آمَنُوا
10	63	3	وَكَانُوا
10	63	4	يَتَّقُونَ
10	64	1	لَهُمُ
10	64	10	لِكَلِمَاتِ
10	64	11	اللَّهِ
10	64	12	ذَٰلِكَ
10	64	13	هُوَ
10	64	14	الْفَوْزُ
10	64	15	الْعَظِيمُ
10	64	2	الْبُشْرَىٰ
10	64	3	فِي
10	64	4	الْحَيَاةِ
10	64	5	الدُّنْيَا
10	64	6	وَفِي
10	64	7	الْآخِرَةِ
10	64	8	لَا
10	64	9	تَبْدِيلَ
10	65	1	وَلَا
10	65	10	الْعَلِيمُ
10	65	2	يَحْزُنْكَ
10	65	3	قَوْلُهُمْ
10	65	4	إِنَّ
10	65	5	الْعِزَّةَ
10	65	6	لِلَّهِ
10	65	7	جَمِيعًا
10	65	8	هُوَ
10	65	9	السَّمِيعُ
10	66	1	أَلَا
10	66	10	وَمَا
10	66	11	يَتَّبِعُ
10	66	12	الَّذِينَ
10	66	13	يَدْعُونَ
10	66	14	مِنْ
10	66	15	دُونِ
10	66	16	اللَّهِ
10	66	17	شُرَكَاءَ
10	66	18	إِنْ
10	66	19	يَتَّبِعُونَ
10	66	2	إِنَّ
10	66	20	إِلَّا
10	66	21	الظَّنَّ
10	66	22	وَإِنْ
10	66	23	هُمْ
10	66	24	إِلَّا
10	66	25	يَخْرُصُونَ
10	66	3	لِلَّهِ
10	66	4	مَنْ
10	66	5	فِي
10	66	6	السَّمَاوَاتِ
10	66	7	وَمَنْ
10	66	8	فِي
10	66	9	الْأَرْضِ
10	67	1	هُوَ
10	67	10	إِنَّ
10	67	11	فِي
10	67	12	ذَٰلِكَ
10	67	13	لَآيَاتٍ
10	67	14	لِقَوْمٍ
10	67	15	يَسْمَعُونَ
10	67	2	الَّذِي
10	67	3	جَعَلَ
10	67	4	لَكُمُ
10	67	5	اللَّيْلَ
10	67	6	لِتَسْكُنُوا
10	67	7	فِيهِ
10	67	8	وَالنَّهَارَ
10	67	9	مُبْصِرًا
10	68	1	قَالُوا
10	68	10	فِي
10	68	11	السَّمَاوَاتِ
10	68	12	وَمَا
10	68	13	فِي
10	68	14	الْأَرْضِ
10	68	15	إِنْ
10	68	16	عِنْدَكُمْ
10	68	17	مِنْ
10	68	18	سُلْطَانٍ
10	68	19	بِهَٰذَا
10	68	2	اتَّخَذَ
10	68	20	أَتَقُولُونَ
10	68	21	عَلَى
10	68	22	اللَّهِ
10	68	23	مَا
10	68	24	لَا
10	68	25	تَعْلَمُونَ
10	68	3	اللَّهُ
10	68	4	وَلَدًا
10	68	5	سُبْحَانَهُ
10	68	6	هُوَ
10	68	7	الْغَنِيُّ
10	68	8	لَهُ
10	68	9	مَا
10	69	1	قُلْ
10	69	2	إِنَّ
10	69	3	الَّذِينَ
10	69	4	يَفْتَرُونَ
10	69	5	عَلَى
10	69	6	اللَّهِ
10	69	7	الْكَذِبَ
10	69	8	لَا
10	69	9	يُفْلِحُونَ
10	7	1	إِنَّ
10	7	10	بِهَا
10	7	11	وَالَّذِينَ
10	7	12	هُمْ
10	7	13	عَنْ
10	7	14	آيَاتِنَا
10	7	15	غَافِلُونَ
10	7	2	الَّذِينَ
10	7	3	لَا
10	7	4	يَرْجُونَ
10	7	5	لِقَاءَنَا
10	7	6	وَرَضُوا
10	7	7	بِالْحَيَاةِ
10	7	8	الدُّنْيَا
10	7	9	وَاطْمَأَنُّوا
10	70	1	مَتَاعٌ
10	70	10	الشَّدِيدَ
10	70	11	بِمَا
10	70	12	كَانُوا
10	70	13	يَكْفُرُونَ
10	70	2	فِي
10	70	3	الدُّنْيَا
10	70	4	ثُمَّ
10	70	5	إِلَيْنَا
10	70	6	مَرْجِعُهُمْ
10	70	7	ثُمَّ
10	70	8	نُذِيقُهُمُ
10	70	9	الْعَذَابَ
10	71	1	وَاتْلُ
10	71	10	إِنْ
10	71	11	كَانَ
10	71	12	كَبُرَ
10	71	13	عَلَيْكُمْ
10	71	14	مَقَامِي
10	71	15	وَتَذْكِيرِي
10	71	16	بِآيَاتِ
10	71	17	اللَّهِ
10	71	18	فَعَلَى
10	71	19	اللَّهِ
10	71	2	عَلَيْهِمْ
10	71	20	تَوَكَّلْتُ
10	71	21	فَأَجْمِعُوا
10	71	22	أَمْرَكُمْ
10	71	23	وَشُرَكَاءَكُمْ
10	71	24	ثُمَّ
10	71	25	لَا
10	71	26	يَكُنْ
10	71	27	أَمْرُكُمْ
10	71	28	عَلَيْكُمْ
10	71	29	غُمَّةً
10	71	3	نَبَأَ
10	71	30	ثُمَّ
10	71	31	اقْضُوا
10	71	32	إِلَيَّ
10	71	33	وَلَا
10	71	34	تُنْظِرُونِ
10	71	4	نُوحٍ
10	71	5	إِذْ
10	71	6	قَالَ
10	71	7	لِقَوْمِهِ
10	71	8	يَا
10	71	9	قَوْمِ
10	72	1	فَإِنْ
10	72	10	عَلَى
10	72	11	اللَّهِ
10	72	12	وَأُمِرْتُ
10	72	13	أَنْ
10	72	14	أَكُونَ
10	72	15	مِنَ
10	72	16	الْمُسْلِمِينَ
10	72	2	تَوَلَّيْتُمْ
10	72	3	فَمَا
10	72	4	سَأَلْتُكُمْ
10	72	5	مِنْ
10	72	6	أَجْرٍ
10	72	7	إِنْ
10	72	8	أَجْرِيَ
10	72	9	إِلَّا
10	73	1	فَكَذَّبُوهُ
10	73	10	الَّذِينَ
10	73	11	كَذَّبُوا
10	73	12	بِآيَاتِنَا
10	73	13	فَانْظُرْ
10	73	14	كَيْفَ
10	73	15	كَانَ
10	73	16	عَاقِبَةُ
10	73	17	الْمُنْذَرِينَ
10	73	2	فَنَجَّيْنَاهُ
10	73	3	وَمَنْ
10	73	4	مَعَهُ
10	73	5	فِي
10	73	6	الْفُلْكِ
10	73	7	وَجَعَلْنَاهُمْ
10	73	8	خَلَائِفَ
10	73	9	وَأَغْرَقْنَا
10	74	1	ثُمَّ
10	74	10	فَمَا
10	74	11	كَانُوا
10	74	12	لِيُؤْمِنُوا
10	74	13	بِمَا
10	74	14	كَذَّبُوا
10	74	15	بِهِ
10	74	16	مِنْ
10	74	17	قَبْلُ
10	74	18	كَذَٰلِكَ
10	74	19	نَطْبَعُ
10	74	2	بَعَثْنَا
10	74	20	عَلَىٰ
10	74	21	قُلُوبِ
10	74	22	الْمُعْتَدِينَ
10	74	3	مِنْ
10	74	4	بَعْدِهِ
10	74	5	رُسُلًا
10	74	6	إِلَىٰ
10	74	7	قَوْمِهِمْ
10	74	8	فَجَاءُوهُمْ
10	74	9	بِالْبَيِّنَاتِ
10	75	1	ثُمَّ
10	75	10	بِآيَاتِنَا
10	75	11	فَاسْتَكْبَرُوا
10	75	12	وَكَانُوا
10	75	13	قَوْمًا
10	75	14	مُجْرِمِينَ
10	75	2	بَعَثْنَا
10	75	3	مِنْ
10	75	4	بَعْدِهِمْ
10	75	5	مُوسَىٰ
10	75	6	وَهَارُونَ
10	75	7	إِلَىٰ
10	75	8	فِرْعَوْنَ
10	75	9	وَمَلَئِهِ
10	76	1	فَلَمَّا
10	76	10	مُبِينٌ
10	76	2	جَاءَهُمُ
10	76	3	الْحَقُّ
10	76	4	مِنْ
10	76	5	عِنْدِنَا
10	76	6	قَالُوا
10	76	7	إِنَّ
10	76	8	هَٰذَا
10	76	9	لَسِحْرٌ
10	77	1	قَالَ
10	77	10	يُفْلِحُ
10	77	11	السَّاحِرُونَ
10	77	2	مُوسَىٰ
10	77	3	أَتَقُولُونَ
10	77	4	لِلْحَقِّ
10	77	5	لَمَّا
10	77	6	جَاءَكُمْ
10	77	7	أَسِحْرٌ
10	77	8	هَٰذَا
10	77	9	وَلَا
10	78	1	قَالُوا
10	78	10	الْكِبْرِيَاءُ
10	78	11	فِي
10	78	12	الْأَرْضِ
10	78	13	وَمَا
10	78	14	نَحْنُ
10	78	15	لَكُمَا
10	78	16	بِمُؤْمِنِينَ
10	78	2	أَجِئْتَنَا
10	78	3	لِتَلْفِتَنَا
10	78	4	عَمَّا
10	78	5	وَجَدْنَا
10	78	6	عَلَيْهِ
10	78	7	آبَاءَنَا
10	78	8	وَتَكُونَ
10	78	9	لَكُمَا
10	79	1	وَقَالَ
10	79	2	فِرْعَوْنُ
10	79	3	ائْتُونِي
10	79	4	بِكُلِّ
10	79	5	سَاحِرٍ
10	79	6	عَلِيمٍ
10	8	1	أُولَٰئِكَ
10	8	2	مَأْوَاهُمُ
10	8	3	النَّارُ
10	8	4	بِمَا
10	8	5	كَانُوا
10	8	6	يَكْسِبُونَ
10	80	1	فَلَمَّا
10	80	10	مُلْقُونَ
10	80	2	جَاءَ
10	80	3	السَّحَرَةُ
10	80	4	قَالَ
10	80	5	لَهُمْ
10	80	6	مُوسَىٰ
10	80	7	أَلْقُوا
10	80	8	مَا
10	80	9	أَنْتُمْ
10	81	1	فَلَمَّا
10	81	10	اللَّهَ
10	81	11	سَيُبْطِلُهُ
10	81	12	إِنَّ
10	81	13	اللَّهَ
10	81	14	لَا
10	81	15	يُصْلِحُ
10	81	16	عَمَلَ
10	81	17	الْمُفْسِدِينَ
10	81	2	أَلْقَوْا
10	81	3	قَالَ
10	81	4	مُوسَىٰ
10	81	5	مَا
10	81	6	جِئْتُمْ
10	81	7	بِهِ
10	81	8	السِّحْرُ
10	81	9	إِنَّ
10	82	1	وَيُحِقُّ
10	82	2	اللَّهُ
10	82	3	الْحَقَّ
10	82	4	بِكَلِمَاتِهِ
10	82	5	وَلَوْ
10	82	6	كَرِهَ
10	82	7	الْمُجْرِمُونَ
10	83	1	فَمَا
10	83	10	مِنْ
10	83	11	فِرْعَوْنَ
10	83	12	وَمَلَئِهِمْ
10	83	13	أَنْ
10	83	14	يَفْتِنَهُمْ
10	83	15	وَإِنَّ
10	83	16	فِرْعَوْنَ
10	83	17	لَعَالٍ
10	83	18	فِي
10	83	19	الْأَرْضِ
10	83	2	آمَنَ
10	83	20	وَإِنَّهُ
10	83	21	لَمِنَ
10	83	22	الْمُسْرِفِينَ
10	83	3	لِمُوسَىٰ
10	83	4	إِلَّا
10	83	5	ذُرِّيَّةٌ
10	83	6	مِنْ
10	83	7	قَوْمِهِ
10	83	8	عَلَىٰ
10	83	9	خَوْفٍ
10	84	1	وَقَالَ
10	84	10	تَوَكَّلُوا
10	84	11	إِنْ
10	84	12	كُنْتُمْ
10	84	13	مُسْلِمِينَ
10	84	2	مُوسَىٰ
10	84	3	يَا
10	84	4	قَوْمِ
10	84	5	إِنْ
10	84	6	كُنْتُمْ
10	84	7	آمَنْتُمْ
10	84	8	بِاللَّهِ
10	84	9	فَعَلَيْهِ
10	85	1	فَقَالُوا
10	85	10	الظَّالِمِينَ
10	85	2	عَلَى
10	85	3	اللَّهِ
10	85	4	تَوَكَّلْنَا
10	85	5	رَبَّنَا
10	85	6	لَا
10	85	7	تَجْعَلْنَا
10	85	8	فِتْنَةً
10	85	9	لِلْقَوْمِ
10	86	1	وَنَجِّنَا
10	86	2	بِرَحْمَتِكَ
10	86	3	مِنَ
10	86	4	الْقَوْمِ
10	86	5	الْكَافِرِينَ
10	87	1	وَأَوْحَيْنَا
10	87	10	وَاجْعَلُوا
10	87	11	بُيُوتَكُمْ
10	87	12	قِبْلَةً
10	87	13	وَأَقِيمُوا
10	87	14	الصَّلَاةَ
10	87	15	وَبَشِّرِ
10	87	16	الْمُؤْمِنِينَ
10	87	2	إِلَىٰ
10	87	3	مُوسَىٰ
10	87	4	وَأَخِيهِ
10	87	5	أَنْ
10	87	6	تَبَوَّآ
10	87	7	لِقَوْمِكُمَا
10	87	8	بِمِصْرَ
10	87	9	بُيُوتًا
10	88	1	وَقَالَ
10	88	10	فِي
10	88	11	الْحَيَاةِ
10	88	12	الدُّنْيَا
10	88	13	رَبَّنَا
10	88	14	لِيُضِلُّوا
10	88	15	عَنْ
10	88	16	سَبِيلِكَ
10	88	17	رَبَّنَا
10	88	18	اطْمِسْ
10	88	19	عَلَىٰ
10	88	2	مُوسَىٰ
10	88	20	أَمْوَالِهِمْ
10	88	21	وَاشْدُدْ
10	88	22	عَلَىٰ
10	88	23	قُلُوبِهِمْ
10	88	24	فَلَا
10	88	25	يُؤْمِنُوا
10	88	26	حَتَّىٰ
10	88	27	يَرَوُا
10	88	28	الْعَذَابَ
10	88	29	الْأَلِيمَ
10	88	3	رَبَّنَا
10	88	4	إِنَّكَ
10	88	5	آتَيْتَ
10	88	6	فِرْعَوْنَ
10	88	7	وَمَلَأَهُ
10	88	8	زِينَةً
10	88	9	وَأَمْوَالًا
10	89	1	قَالَ
10	89	10	لَا
10	89	11	يَعْلَمُونَ
10	89	2	قَدْ
10	89	3	أُجِيبَتْ
10	89	4	دَعْوَتُكُمَا
10	89	5	فَاسْتَقِيمَا
10	89	6	وَلَا
10	89	7	تَتَّبِعَانِّ
10	89	8	سَبِيلَ
10	89	9	الَّذِينَ
10	9	1	إِنَّ
10	9	10	مِنْ
10	9	11	تَحْتِهِمُ
10	9	12	الْأَنْهَارُ
10	9	13	فِي
10	9	14	جَنَّاتِ
10	9	15	النَّعِيمِ
10	9	2	الَّذِينَ
10	9	3	آمَنُوا
10	9	4	وَعَمِلُوا
10	9	5	الصَّالِحَاتِ
10	9	6	يَهْدِيهِمْ
10	9	7	رَبُّهُمْ
10	9	8	بِإِيمَانِهِمْ
10	9	9	تَجْرِي
10	90	1	وَجَاوَزْنَا
10	90	10	حَتَّىٰ
10	90	11	إِذَا
10	90	12	أَدْرَكَهُ
10	90	13	الْغَرَقُ
10	90	14	قَالَ
10	90	15	آمَنْتُ
10	90	16	أَنَّهُ
10	90	17	لَا
10	90	18	إِلَٰهَ
10	90	19	إِلَّا
10	90	2	بِبَنِي
10	90	20	الَّذِي
10	90	21	آمَنَتْ
10	90	22	بِهِ
10	90	23	بَنُو
10	90	24	إِسْرَائِيلَ
10	90	25	وَأَنَا
10	90	26	مِنَ
10	90	27	الْمُسْلِمِينَ
10	90	3	إِسْرَائِيلَ
10	90	4	الْبَحْرَ
10	90	5	فَأَتْبَعَهُمْ
10	90	6	فِرْعَوْنُ
10	90	7	وَجُنُودُهُ
10	90	8	بَغْيًا
10	90	9	وَعَدْوًا
10	91	1	آلْآنَ
10	91	2	وَقَدْ
10	91	3	عَصَيْتَ
10	91	4	قَبْلُ
10	91	5	وَكُنْتَ
10	91	6	مِنَ
10	91	7	الْمُفْسِدِينَ
10	92	1	فَالْيَوْمَ
10	92	10	مِنَ
10	92	11	النَّاسِ
10	92	12	عَنْ
10	92	13	آيَاتِنَا
10	92	14	لَغَافِلُونَ
10	92	2	نُنَجِّيكَ
10	92	3	بِبَدَنِكَ
10	92	4	لِتَكُونَ
10	92	5	لِمَنْ
10	92	6	خَلْفَكَ
10	92	7	آيَةً
10	92	8	وَإِنَّ
10	92	9	كَثِيرًا
10	93	1	وَلَقَدْ
10	93	10	فَمَا
10	93	11	اخْتَلَفُوا
10	93	12	حَتَّىٰ
10	93	13	جَاءَهُمُ
10	93	14	الْعِلْمُ
10	93	15	إِنَّ
10	93	16	رَبَّكَ
10	93	17	يَقْضِي
10	93	18	بَيْنَهُمْ
10	93	19	يَوْمَ
10	93	2	بَوَّأْنَا
10	93	20	الْقِيَامَةِ
10	93	21	فِيمَا
10	93	22	كَانُوا
10	93	23	فِيهِ
10	93	24	يَخْتَلِفُونَ
10	93	3	بَنِي
10	93	4	إِسْرَائِيلَ
10	93	5	مُبَوَّأَ
10	93	6	صِدْقٍ
10	93	7	وَرَزَقْنَاهُمْ
10	93	8	مِنَ
10	93	9	الطَّيِّبَاتِ
10	94	1	فَإِنْ
10	94	10	يَقْرَءُونَ
10	94	11	الْكِتَابَ
10	94	12	مِنْ
10	94	13	قَبْلِكَ
10	94	14	لَقَدْ
10	94	15	جَاءَكَ
10	94	16	الْحَقُّ
10	94	17	مِنْ
10	94	18	رَبِّكَ
10	94	19	فَلَا
10	94	2	كُنْتَ
10	94	20	تَكُونَنَّ
10	94	21	مِنَ
10	94	22	الْمُمْتَرِينَ
10	94	3	فِي
10	94	4	شَكٍّ
10	94	5	مِمَّا
10	94	6	أَنْزَلْنَا
10	94	7	إِلَيْكَ
10	94	8	فَاسْأَلِ
10	94	9	الَّذِينَ
10	95	1	وَلَا
10	95	10	الْخَاسِرِينَ
10	95	2	تَكُونَنَّ
10	95	3	مِنَ
10	95	4	الَّذِينَ
10	95	5	كَذَّبُوا
10	95	6	بِآيَاتِ
10	95	7	اللَّهِ
10	95	8	فَتَكُونَ
